,id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,land_contour,neighborhood,condition_1,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_sf_2,total_bsmt_sf,heating_qc,central_air,electrical,gr_liv_area,bsmt_full_bath,full_bath,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,sale_type,saleprice
498,435,20,RL,95.0,11578,Pave,Lvl,NridgHt,Norm,1Fam,1Story,9,5,2008,2008,Gable,VinylSd,Stone,302.0,5,3,PConc,5,3,1,1,0.0,0.0,1736.0,5,Y,5,1736,0.0,2,1,5,7,7,1,4,Attchd,2008.0,2,3.0,834.0,3,3,3,WD ,360000
499,812,90,RL,64.0,7018,Pave,Bnk,SawyerW,Norm,Duplex,1Story,5,5,1979,1979,Gable,Plywood,None,0.0,3,3,Slab,0,0,0,0,0.0,0.0,0.0,3,Y,5,1535,0.0,2,2,3,8,7,0,0,Attchd,1979.0,1,2.0,400.0,3,3,3,WD ,118858
500,1202,60,RL,80.96551724137932,9130,Pave,Lvl,NWAmes,Feedr,1Fam,2Story,6,8,1966,2000,Hip,HdBoard,BrkFace,252.0,3,3,CBlock,3,3,1,6,400.0,64.0,800.0,4,Y,5,1632,0.0,1,1,4,7,7,0,0,Attchd,1966.0,1,2.0,484.0,3,3,3,WD ,173000
501,666,30,RL,60.0,10800,Pave,Lvl,OldTown,Norm,1Fam,1Story,3,5,1890,1998,Gable,VinylSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,0.0,630.0,3,Y,4,725,0.0,1,1,3,4,7,0,0,Detchd,1959.0,1,1.0,320.0,3,3,3,WD ,78500
502,1751,60,RL,62.0,8244,Pave,Lvl,Gilbert,Norm,1Fam,2Story,7,5,2004,2004,Gable,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,0.0,840.0,5,Y,5,1720,0.0,2,1,4,7,7,1,4,Attchd,2004.0,3,2.0,440.0,3,3,3,WD ,183500
503,705,20,RM,60.0,6000,Pave,Bnk,OldTown,Norm,2fmCon,1Story,4,4,1953,1953,Gable,MetalSd,None,0.0,2,3,CBlock,2,3,1,1,0.0,0.0,936.0,3,N,5,936,0.0,1,1,3,4,5,0,0,Detchd,1974.0,1,2.0,576.0,3,3,3,WD ,93000
504,1744,120,RL,47.25,3621,Pave,Lvl,Blmngtn,Norm,TwnhsE,1Story,8,5,2003,2003,Hip,VinylSd,BrkFace,72.0,4,3,PConc,4,3,4,6,1084.0,0.0,1406.0,5,Y,5,1589,1.0,2,1,4,7,7,1,3,Attchd,2003.0,3,3.0,630.0,3,3,3,WD ,226500
505,357,60,RL,59.0,7837,Pave,Lvl,Gilbert,Norm,1Fam,2Story,6,7,1993,1994,Gable,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,0.0,799.0,4,Y,5,1571,0.0,2,1,3,7,7,1,3,Attchd,1993.0,2,2.0,380.0,3,3,3,WD ,178000
506,2133,20,RL,72.0,10665,Pave,Lvl,CollgCr,Norm,1Fam,1Story,7,5,2003,2003,Gable,VinylSd,BrkFace,167.0,4,3,PConc,4,3,3,6,1013.0,0.0,1453.0,5,Y,5,1479,1.0,2,1,4,7,7,0,0,Attchd,2003.0,2,2.0,558.0,3,3,3,WD ,226000
507,989,60,RL,70.0,10457,Pave,Lvl,Mitchel,Norm,1Fam,2Story,5,7,1969,1969,Gable,VinylSd,BrkFace,178.0,4,5,CBlock,3,3,4,4,496.0,288.0,784.0,5,Y,5,1632,0.0,1,1,3,7,7,1,3,Attchd,1969.0,2,2.0,898.0,3,3,3,WD ,173000
508,562,20,RL,60.0,8281,Pave,Lvl,Sawyer,Norm,1Fam,1Story,5,5,1965,1965,Gable,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,553.0,311.0,864.0,4,Y,5,864,0.0,1,1,3,5,7,1,1,Detchd,1965.0,1,1.0,360.0,3,3,3,WD ,62383
509,1054,60,RL,67.0,14948,Pave,Lvl,NridgHt,Norm,1Fam,2Story,9,5,2008,2008,Hip,VinylSd,Stone,268.0,5,3,PConc,5,3,3,6,1330.0,0.0,1452.0,5,Y,5,2713,1.0,2,1,5,11,7,1,4,Attchd,2008.0,3,3.0,858.0,3,3,3,New,446261
510,2850,70,RL,43.0,7000,Pave,Lvl,SWISU,Feedr,1Fam,2Story,7,8,1926,1997,Gable,Stucco,None,0.0,3,3,BrkTil,3,3,1,5,424.0,0.0,624.0,5,Y,5,1479,1.0,1,1,4,6,7,2,4,Detchd,1926.0,1,1.0,312.0,3,3,3,WD ,160000
511,1082,120,RM,47.25,3940,Pave,Lvl,Blmngtn,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,VinylSd,BrkFace,24.0,4,3,PConc,4,3,1,6,1087.0,0.0,1393.0,5,Y,5,1576,1.0,2,1,4,7,7,1,3,Attchd,2004.0,2,3.0,668.0,3,3,3,WD ,219990
512,1440,20,RL,93.0,9382,Pave,Lvl,CollgCr,Norm,1Fam,1Story,7,5,1999,2000,Gable,VinylSd,BrkFace,125.0,4,3,PConc,4,3,1,1,0.0,0.0,1468.0,5,Y,5,1479,0.0,2,1,4,6,7,0,0,Attchd,1999.0,2,2.0,577.0,3,3,3,WD ,191000
513,2006,40,RL,55.0,6854,Pave,Bnk,BrkSide,Norm,1Fam,1Story,5,7,1925,1994,Gable,MetalSd,None,0.0,3,4,PConc,3,3,1,2,317.0,227.0,756.0,3,N,4,1060,1.0,1,1,3,6,4,1,4,Detchd,1969.0,1,1.0,308.0,2,3,3,WD ,136500
514,2082,30,RL,66.93023255813954,11515,Pave,Lvl,Edwards,Norm,1Fam,1Story,4,5,1958,1994,Gable,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0.0,0.0,3,N,5,943,0.0,1,1,4,5,5,0,0,Detchd,1958.0,1,1.0,308.0,3,3,1,WD ,80000
515,2344,50,RL,80.96551724137932,13837,Pave,Lvl,NWAmes,Norm,1Fam,1.5Fin,7,5,1988,1988,Gable,HdBoard,BrkFace,178.0,4,4,PConc,4,4,1,6,1002.0,202.0,1204.0,4,Y,5,2183,0.0,2,1,4,9,7,0,0,Attchd,1988.0,1,3.0,786.0,3,3,3,WD ,229000
516,248,60,RL,80.0,9938,Pave,Lvl,SawyerW,Norm,1Fam,2Story,7,5,1993,1994,Gable,MetalSd,BrkFace,246.0,4,3,PConc,4,3,1,6,750.0,0.0,1050.0,5,Y,5,1949,1.0,2,1,4,8,7,1,3,Attchd,1993.0,3,2.0,574.0,3,3,3,WD ,236000
517,2276,20,RL,85.0,12633,Pave,HLS,Timber,PosA,1Fam,1Story,10,5,2006,2007,Hip,MetalSd,BrkFace,242.0,5,3,PConc,5,3,4,1,0.0,0.0,1824.0,5,Y,5,1824,0.0,2,1,5,8,7,1,4,Attchd,2006.0,3,3.0,932.0,3,3,3,New,392000
518,755,70,RM,57.0,6876,Pave,Lvl,IDOTRR,Norm,1Fam,2Story,6,5,1927,1950,Gable,Plywood,None,0.0,3,3,CBlock,3,2,1,4,522.0,0.0,720.0,2,Y,5,1930,1.0,2,1,3,8,7,0,0,Attchd,1927.0,1,1.0,316.0,3,3,3,WD ,149000
519,1178,160,FV,36.0,3951,Pave,Lvl,Somerst,Norm,TwnhsE,2Story,10,5,1998,1999,Gable,MetalSd,None,0.0,5,3,PConc,4,3,2,4,128.0,842.0,970.0,5,Y,5,2393,1.0,2,1,5,7,7,1,3,Attchd,1998.0,3,2.0,846.0,3,3,3,WD ,345000
520,2636,70,RM,62.0,9856,Pave,Lvl,OldTown,Norm,1Fam,2Story,5,8,1900,2005,Hip,CmentBd,None,0.0,4,4,PConc,2,3,1,1,0.0,0.0,716.0,5,Y,4,2014,0.0,2,1,3,8,7,0,0,Detchd,1900.0,1,2.0,624.0,3,3,3,WD ,169000
521,2077,20,RL,84.0,17808,Pave,Lvl,Edwards,Feedr,1Fam,1Story,4,5,1946,1950,Gable,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,0.0,484.0,3,N,5,1242,0.0,1,1,3,4,4,0,0,Attchd,1946.0,1,1.0,336.0,3,3,1,WD ,109900
522,2930,60,RL,74.0,9627,Pave,Lvl,Mitchel,Norm,1Fam,2Story,7,5,1993,1994,Gable,HdBoard,BrkFace,94.0,3,3,PConc,4,3,3,2,758.0,0.0,996.0,5,Y,5,2000,0.0,2,1,3,9,7,1,3,Attchd,1993.0,3,3.0,650.0,3,3,3,WD ,188000
523,737,50,RM,50.0,6000,Pave,Lvl,BrkSide,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,MetalSd,None,0.0,3,2,CBlock,3,3,1,1,0.0,0.0,780.0,5,Y,3,1412,0.0,1,1,3,6,7,1,4,Detchd,1939.0,1,1.0,280.0,3,3,3,WD ,132500
524,837,20,RL,65.0,9757,Pave,Low,CollgCr,Norm,1Fam,1Story,5,7,1994,1994,Gable,VinylSd,None,0.0,3,4,PConc,3,3,1,5,755.0,0.0,990.0,5,Y,5,990,1.0,1,1,3,5,7,0,0,Attchd,1995.0,2,1.0,440.0,3,3,3,WD ,143000
525,2086,20,RL,58.0,9280,Pave,Lvl,Edwards,Norm,1Fam,1Story,5,6,1951,1951,Gable,Wd Sdng,None,0.0,3,3,CBlock,2,3,1,5,557.0,0.0,1342.0,5,Y,5,1342,1.0,1,1,3,7,7,0,0,Detchd,1951.0,1,1.0,256.0,3,3,3,WD ,125000
526,2385,20,RL,120.0,14780,Pave,HLS,NridgHt,Norm,1Fam,1Story,9,5,2005,2005,Hip,VinylSd,BrkFace,568.0,5,3,PConc,5,3,4,6,1505.0,0.0,1868.0,5,Y,5,1868,1.0,2,1,5,7,7,1,4,Attchd,2005.0,3,3.0,1085.0,3,3,3,WD ,415000
527,189,70,RM,60.0,7740,Pave,Lvl,OldTown,Norm,1Fam,2Story,4,7,1910,1950,Gable,VinylSd,None,0.0,3,3,CBlock,2,3,1,1,0.0,0.0,622.0,4,Y,5,1363,0.0,1,1,3,6,7,0,0,Detchd,1966.0,1,2.0,528.0,3,3,3,WD ,125500
528,635,20,RL,80.0,9600,Pave,Lvl,NAmes,Feedr,1Fam,1Story,6,6,1958,1988,Hip,Wd Sdng,BrkCmn,183.0,3,3,CBlock,3,3,1,3,620.0,620.0,1240.0,4,Y,5,1632,1.0,2,1,3,6,6,1,4,Attchd,1958.0,2,1.0,338.0,3,3,3,WD ,139000
529,432,60,RL,97.0,13478,Pave,Lvl,NridgHt,Norm,1Fam,2Story,10,5,2008,2008,Gable,CmentBd,Stone,420.0,5,3,PConc,5,3,4,6,1338.0,0.0,1722.0,5,Y,5,2296,1.0,2,1,5,10,7,1,4,BuiltIn,2008.0,2,3.0,842.0,3,3,3,ConLI,451950
530,900,90,RL,65.0,10926,Pave,Lvl,Edwards,Norm,Duplex,1Story,5,5,1959,1959,Hip,VinylSd,BrkFace,74.0,3,3,CBlock,3,3,1,1,0.0,0.0,1678.0,3,Y,5,1678,0.0,2,2,3,10,7,0,0,,0.0,0,0.0,0.0,0,0,3,WD ,119900
531,966,20,RL,78.5945945945946,6853,Pave,Lvl,Timber,Norm,1Fam,1Story,8,5,2001,2002,Gable,VinylSd,BrkFace,136.0,4,3,PConc,5,3,1,6,1005.0,0.0,1267.0,5,Y,5,1296,1.0,2,1,4,6,7,0,0,Attchd,2001.0,3,2.0,471.0,3,3,3,WD ,220000
532,1612,20,RL,85.0,10667,Pave,Lvl,NAmes,Norm,1Fam,1Story,6,6,1971,1971,Gable,MetalSd,BrkFace,302.0,3,3,CBlock,3,3,1,4,838.0,0.0,1587.0,3,Y,5,1587,0.0,2,1,3,7,7,1,4,Attchd,1971.0,1,2.0,525.0,3,3,3,WD ,167300
533,904,50,RL,45.0,8212,Pave,Lvl,Edwards,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,626.0,0.0,720.0,5,Y,5,1298,0.0,1,1,3,6,7,2,4,Detchd,1940.0,1,1.0,256.0,3,3,3,WD ,122000
534,2487,90,RM,70.0,9100,Pave,Lvl,Sawyer,RRAe,Duplex,1Story,5,5,1963,1963,Gable,HdBoard,BrkFace,336.0,3,3,CBlock,3,3,1,3,1332.0,0.0,1728.0,3,Y,5,1728,1.0,2,2,3,10,7,0,0,Detchd,1963.0,1,2.0,504.0,3,3,3,ConLI,125000
535,1304,20,RM,50.0,6000,Pave,Lvl,OldTown,Norm,1Fam,1Story,5,6,1957,1957,Hip,BrkFace,None,0.0,3,3,CBlock,3,3,1,3,308.0,0.0,928.0,4,Y,4,928,0.0,1,1,3,5,7,0,0,Attchd,1957.0,3,1.0,288.0,3,3,3,WD ,112500
536,2112,60,RL,78.0,9316,Pave,Lvl,CollgCr,Norm,1Fam,2Story,7,5,2005,2006,Gable,VinylSd,None,0.0,4,3,PConc,4,3,4,1,0.0,0.0,879.0,5,Y,5,1795,0.0,2,1,4,7,7,0,0,Attchd,2005.0,2,2.0,578.0,3,3,3,WD ,191000
537,1244,20,RL,75.0,9464,Pave,Lvl,NAmes,Norm,1Fam,1Story,6,7,1958,1958,Hip,MetalSd,BrkFace,135.0,3,4,CBlock,3,3,1,4,570.0,0.0,1080.0,4,Y,5,1080,0.0,1,1,3,5,7,0,0,Attchd,1958.0,1,1.0,288.0,3,3,3,WD ,136000
538,843,60,RL,80.0,10400,Pave,Lvl,CollgCr,Norm,1Fam,2Story,7,5,1998,1998,Gable,VinylSd,None,0.0,3,3,PConc,4,3,3,1,0.0,0.0,866.0,5,Y,5,1779,0.0,2,1,4,6,7,0,0,Attchd,1998.0,2,2.0,546.0,3,3,3,WD ,197900
539,2689,50,RM,59.0,5310,Pave,Lvl,OldTown,Feedr,1Fam,1.5Fin,6,8,1910,2003,Hip,VinylSd,None,0.0,3,4,CBlock,3,2,1,1,0.0,0.0,485.0,4,Y,5,1635,0.0,1,1,4,5,7,0,0,Attchd,1950.0,1,1.0,255.0,2,3,3,WD ,117000
540,2753,20,RL,64.0,7406,Pave,Lvl,CollgCr,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,Stone,84.0,4,3,PConc,4,3,3,6,684.0,0.0,1199.0,5,Y,5,1220,1.0,2,1,4,6,7,0,0,Attchd,2006.0,2,2.0,632.0,3,3,3,New,194000
541,1169,120,FV,63.98290598290598,4538,Pave,Lvl,Somerst,Norm,TwnhsE,1Story,9,5,2001,2001,Gable,VinylSd,BrkFace,179.0,4,3,PConc,5,3,3,6,1004.0,0.0,1310.0,5,Y,5,1310,1.0,1,1,4,5,7,1,3,Attchd,2001.0,2,2.0,545.0,3,3,3,WD ,285000
542,1376,190,RL,62.0,10106,Pave,Lvl,Edwards,Norm,2fmCon,1.5Fin,5,7,1940,1999,Gable,Wd Sdng,None,0.0,3,4,BrkTil,3,3,1,5,351.0,181.0,644.0,4,Y,5,1355,1.0,2,2,3,6,7,0,0,,0.0,0,0.0,0.0,0,0,3,WD ,127500
543,2503,60,RL,88.30555555555556,13346,Pave,Lvl,NoRidge,Norm,1Fam,2Story,7,5,1992,2000,Gable,HdBoard,None,0.0,4,3,PConc,4,3,1,6,728.0,0.0,1095.0,5,Y,5,2295,1.0,2,1,4,9,7,1,3,Attchd,1992.0,2,2.0,590.0,3,3,3,WD ,268000
544,1987,70,RM,57.0,9639,Pave,Lvl,OldTown,Artery,1Fam,2Story,4,8,1900,1950,Gable,MetalSd,None,0.0,3,3,PConc,3,3,1,1,0.0,0.0,1075.0,5,Y,5,1798,0.0,2,1,3,7,7,0,0,Detchd,1935.0,1,2.0,342.0,3,3,1,WD ,137000
545,1190,20,RL,80.96551724137932,15387,Pave,Lvl,NWAmes,Norm,1Fam,1Story,7,7,1967,1967,Gable,Plywood,None,0.0,3,3,CBlock,3,3,1,5,603.0,294.0,1620.0,5,Y,5,1620,0.0,2,1,4,8,7,1,4,Attchd,1967.0,1,2.0,578.0,3,3,3,WD ,215000
546,1930,20,RL,75.0,10050,Pave,Lvl,NAmes,Norm,1Fam,1Story,5,5,1955,1955,Hip,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,288.0,0.0,1216.0,3,Y,5,1216,1.0,1,1,3,5,7,0,0,Attchd,1955.0,2,1.0,336.0,3,3,3,WD ,129500
547,2677,50,RM,56.35714285714285,6240,Pave,Lvl,BrkSide,Norm,1Fam,1.5Fin,5,4,1936,1950,Gable,MetalSd,None,0.0,3,3,BrkTil,4,3,1,1,0.0,0.0,896.0,4,Y,4,1344,0.0,1,1,3,7,7,0,0,Detchd,1936.0,1,1.0,240.0,2,3,3,WD ,115000
548,1256,50,RL,45.0,7506,Pave,Lvl,OldTown,Norm,1Fam,1.5Fin,5,8,1925,1950,Gable,VinylSd,None,0.0,3,4,PConc,3,3,1,1,0.0,0.0,747.0,3,Y,5,1159,0.0,1,1,3,5,7,0,0,Detchd,1932.0,1,1.0,288.0,2,3,1,WD ,114000
549,2484,20,RH,70.49333333333334,8900,Pave,Lvl,SawyerW,Norm,1Fam,1Story,4,4,1966,1966,Gable,HdBoard,None,0.0,3,3,CBlock,3,3,1,3,1056.0,0.0,1056.0,3,Y,5,1056,1.0,1,1,3,5,7,0,0,Detchd,1966.0,1,1.0,384.0,3,3,3,WD ,107000
550,1253,50,RL,80.0,8480,Pave,Lvl,NAmes,Norm,1Fam,1.5Fin,5,5,1947,1950,Gable,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,442.0,0.0,832.0,3,Y,5,1216,0.0,1,1,3,6,7,0,0,Detchd,1947.0,1,1.0,336.0,3,3,3,COD,118500
551,1337,50,RM,50.0,6000,Pave,Lvl,BrkSide,Norm,1Fam,1.5Fin,6,7,1929,1950,Gable,Wd Shng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,0.0,862.0,3,Y,5,1158,0.0,1,1,3,5,7,1,4,BuiltIn,1929.0,2,1.0,208.0,3,3,3,WD ,120000
552,1788,20,RL,74.0,8847,Pave,Lvl,Somerst,Norm,1Fam,1Story,8,5,2005,2005,Gable,VinylSd,BrkFace,148.0,4,3,PConc,4,3,3,6,769.0,0.0,1538.0,5,Y,5,1538,1.0,2,1,4,7,7,0,0,Attchd,2005.0,2,2.0,484.0,3,3,3,WD ,260000
553,141,20,RL,75.19245283018869,8050,Pave,Lvl,NAmes,Norm,1Fam,1Story,5,5,1959,1959,Hip,MetalSd,BrkFace,150.0,3,3,CBlock,3,3,1,4,856.0,162.0,1143.0,3,Y,5,1143,1.0,1,1,3,6,7,0,0,Attchd,1959.0,2,1.0,308.0,3,3,3,WD ,136000
554,1669,20,RL,70.0,8294,Pave,Lvl,NAmes,Norm,1Fam,1Story,4,5,1971,1971,Gable,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,0.0,858.0,3,Y,5,872,0.0,1,1,3,5,7,0,0,Detchd,1974.0,1,4.0,480.0,3,3,3,WD ,123000
555,1366,50,RM,62.07936507936508,7920,Pave,Lvl,IDOTRR,Artery,1Fam,1.5Fin,6,7,1920,1950,Gable,MetalSd,None,0.0,3,2,CBlock,3,3,1,1,0.0,0.0,319.0,3,Y,4,1406,0.0,1,1,2,6,7,0,0,,0.0,0,0.0,0.0,0,0,1,WD ,89500
556,52,20,RL,100.0,18494,Pave,Lvl,Gilbert,Norm,1Fam,1Story,6,5,2005,2005,Gable,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,0.0,1324.0,5,Y,5,1324,0.0,2,1,4,6,7,0,0,Attchd,2005.0,3,2.0,430.0,3,3,3,WD ,199500
557,1380,20,RL,72.77464788732394,7162,Pave,Lvl,Sawyer,Norm,1Fam,1Story,5,7,1966,1966,Gable,HdBoard,BrkCmn,41.0,3,3,PConc,3,3,1,1,0.0,0.0,876.0,3,Y,5,904,0.0,1,1,3,6,7,0,0,Attchd,1966.0,1,1.0,408.0,3,3,3,WD ,109900
558,919,70,RL,53.0,10918,Pave,Lvl,Crawfor,Norm,1Fam,2Story,7,9,1926,2004,Gambrel,MetalSd,None,0.0,4,3,BrkTil,4,3,1,1,0.0,0.0,1276.0,5,Y,5,2080,0.0,1,1,4,9,7,2,4,Detchd,1926.0,1,1.0,282.0,3,3,3,WD ,234000
559,2804,120,RM,37.0,4435,Pave,Lvl,CollgCr,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,VinylSd,BrkFace,169.0,4,3,PConc,4,3,2,6,662.0,0.0,848.0,5,Y,5,848,1.0,1,1,4,3,7,1,4,Attchd,2004.0,2,2.0,420.0,3,3,3,WD ,155900
560,782,50,RL,92.5,11250,Pave,Lvl,ClearCr,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,Wd Sdng,None,0.0,3,3,CBlock,3,3,3,1,0.0,0.0,1104.0,5,Y,4,1788,1.0,1,1,3,8,5,2,3,Attchd,1957.0,1,1.0,304.0,3,3,3,WD ,161500
561,956,20,RL,78.5945945945946,14375,Pave,Lvl,Timber,Norm,1Fam,SLvl,6,6,1958,1958,Gable,HdBoard,BrkFace,541.0,3,3,CBlock,3,3,1,6,111.0,354.0,819.0,4,Y,4,1344,0.0,1,1,4,7,7,1,4,Basment,1958.0,2,2.0,525.0,3,3,3,COD,137500
562,187,190,RM,100.0,9045,Pave,Lvl,OldTown,Norm,2fmCon,2Story,5,3,1910,1950,Gable,MetalSd,None,0.0,3,2,BrkTil,3,3,2,1,0.0,0.0,840.0,2,N,3,2256,0.0,2,2,2,12,7,0,0,,0.0,0,0.0,0.0,0,0,1,WD ,76500
563,2074,60,RL,97.0,10029,Pave,Lvl,ClearCr,Norm,1Fam,2Story,6,5,1988,1989,Gable,Plywood,BrkFace,268.0,4,3,PConc,4,3,1,6,831.0,0.0,1151.0,3,Y,5,2060,0.0,2,1,3,8,7,1,3,Attchd,1988.0,1,2.0,521.0,3,3,3,WD ,211000
564,1039,120,RH,34.0,4060,Pave,Lvl,NAmes,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,MetalSd,None,0.0,4,3,PConc,4,3,1,6,266.0,0.0,1405.0,5,Y,5,1337,1.0,2,1,4,5,7,0,0,Attchd,1998.0,3,2.0,511.0,3,3,3,COD,181000
565,1210,80,RL,82.0,9020,Pave,Lvl,NAmes,Norm,1Fam,SLvl,6,7,1966,1966,Gable,HdBoard,BrkFace,183.0,3,3,CBlock,3,3,4,3,312.0,539.0,1127.0,3,Y,5,1165,1.0,1,1,3,6,7,0,0,Attchd,1966.0,2,2.0,490.0,4,4,3,WD ,174900
566,2710,80,RL,96.0,11777,Pave,Lvl,Sawyer,Norm,1Fam,SLvl,5,6,1966,1966,Gable,VinylSd,BrkFace,97.0,3,3,CBlock,3,3,3,2,328.0,551.0,1164.0,5,Y,5,1320,1.0,1,1,3,6,7,2,2,Attchd,1966.0,2,2.0,564.0,3,3,3,WD ,164500
567,44,20,RL,70.0,10171,Pave,Lvl,NridgHt,Norm,1Fam,1Story,7,5,2004,2004,Gable,VinylSd,BrkFace,168.0,4,3,PConc,4,3,1,6,2.0,0.0,1517.0,5,Y,5,1535,0.0,2,1,4,7,7,0,0,Attchd,2004.0,2,2.0,532.0,3,3,3,WD ,214000
568,1026,60,RL,80.0,10400,Pave,Lvl,NWAmes,Norm,1Fam,2Story,7,6,1980,1988,Gable,HdBoard,BrkFace,280.0,3,3,CBlock,4,3,2,1,0.0,0.0,738.0,3,Y,5,2044,0.0,2,1,3,7,6,1,3,Attchd,1980.0,1,2.0,489.0,3,3,3,WD ,185000
569,1343,50,RM,52.0,6240,Pave,Lvl,BrkSide,Norm,1Fam,1.5Fin,4,7,1929,1950,Gable,MetalSd,None,0.0,3,3,PConc,3,3,1,4,80.0,0.0,704.0,5,Y,5,1136,0.0,1,1,3,6,7,0,0,Detchd,1990.0,1,1.0,336.0,3,3,3,WD ,123000
570,2248,85,RL,75.47692307692307,12150,Pave,Bnk,Mitchel,Norm,1Fam,SFoyer,6,6,1979,1979,Gable,Wd Shng,None,0.0,3,3,CBlock,4,3,3,6,1001.0,0.0,1001.0,3,Y,5,1299,1.0,2,1,4,5,7,1,1,BuiltIn,1979.0,2,2.0,486.0,3,3,3,WD ,183500
571,1849,160,FV,24.0,2645,Pave,Lvl,Somerst,Norm,Twnhs,2Story,8,5,1999,2000,Gable,MetalSd,BrkFace,456.0,4,3,PConc,4,3,1,1,0.0,0.0,776.0,5,Y,5,1441,0.0,2,1,4,5,7,0,0,Detchd,1999.0,1,2.0,492.0,3,3,3,WD ,174000
572,2076,20,RL,66.93023255813954,22692,Pave,Lvl,Edwards,Norm,1Fam,1Story,5,5,1953,1953,Gable,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,587.0,0.0,1073.0,3,Y,5,1630,0.0,2,1,3,6,4,1,3,Detchd,1953.0,1,2.0,649.0,3,3,2,COD,130000
573,2641,70,RM,60.0,9600,Pave,Lvl,OldTown,Norm,1Fam,2Story,7,7,1925,1990,Gable,Wd Sdng,None,0.0,3,3,BrkTil,3,4,1,2,16.0,0.0,728.0,5,Y,5,1641,0.0,1,1,5,6,7,1,4,Detchd,1925.0,1,2.0,546.0,2,3,3,WD ,178000
574,5,60,RL,74.0,13830,Pave,Lvl,Gilbert,Norm,1Fam,2Story,5,5,1997,1998,Gable,VinylSd,None,0.0,3,3,PConc,4,3,1,6,791.0,0.0,928.0,4,Y,5,1629,0.0,2,1,3,6,7,1,3,Attchd,1997.0,3,2.0,482.0,3,3,3,WD ,189900
575,878,120,RM,70.75324675324676,4435,Pave,Lvl,CollgCr,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,VinylSd,BrkFace,170.0,4,3,PConc,4,3,3,6,685.0,0.0,848.0,5,Y,5,848,1.0,1,1,4,4,7,0,0,Attchd,2003.0,3,2.0,420.0,3,3,3,WD ,144000
576,1548,30,RM,62.07936507936508,5890,Pave,Lvl,IDOTRR,Norm,1Fam,1Story,6,8,1930,2007,Gable,Wd Sdng,None,0.0,4,4,BrkTil,3,3,3,5,538.0,0.0,816.0,5,Y,5,816,0.0,1,1,3,5,7,0,0,Detchd,2002.0,1,1.0,432.0,3,3,3,WD ,120500
577,841,20,RL,112.0,10859,Pave,Lvl,CollgCr,Norm,1Fam,1Story,5,5,1994,1995,Gable,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,0.0,1097.0,5,Y,5,1097,0.0,1,1,3,6,7,0,0,Attchd,1995.0,1,2.0,672.0,3,3,3,WD ,145000
578,1621,120,RL,41.0,5330,Pave,Lvl,StoneBr,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CmentBd,None,0.0,4,3,PConc,4,3,3,6,1196.0,0.0,1494.0,5,Y,5,1652,1.0,2,1,5,6,7,0,0,Attchd,2000.0,2,2.0,499.0,3,3,3,WD ,251000
579,218,90,RL,72.0,10778,Pave,Lvl,Sawyer,Norm,Duplex,1Story,4,5,1968,1968,Hip,HdBoard,None,0.0,3,3,CBlock,3,3,1,1,0.0,0.0,1768.0,3,N,5,1768,0.0,2,2,3,8,7,0,0,,0.0,0,0.0,0.0,0,0,3,WD ,136500
580,1504,90,RL,74.0,6845,Pave,Lvl,Edwards,Norm,Duplex,1Story,4,5,1955,1955,Gable,Wd Shng,BrkCmn,58.0,3,3,Slab,0,0,0,0,0.0,0.0,0.0,3,N,3,1152,0.0,2,2,3,6,7,0,0,,0.0,0,0.0,0.0,0,0,1,WD ,82500
